category,rating,label,text_
Books_5,4,OR,this book will make you feel dirty from the first page on like gotta take a shower but you still cant get the filth off you loved it
Books_5,5,OR,this is my most favorite donaldson book mainly because it is the most fun to read the meter is engaging and the illustrations are as lovely as always
Books_5,5,OR,bedfords handbook is quite handy for a nonexpert  anyone whos going to be teaching shakespeare but hasnt written a dissertation on him ought to pick one up
Books_5,4,CG,its nearly 800 pages but its worth the time i will admit that i didnt know what to expect  the book is a
Books_5,4,CG,really interesting look at pinkers relationship with the other characters in the book i was sad to see that the story ended
Books_5,5,CG,susan blackmore  uses a few of the characters to explain what it takes to be a person and what makes them tick
Books_5,3,CG,i was disappointed in the book the characters were just too real there were too many of the same clichs the plot was too predictable
Books_5,5,CG,very inspiring i work at a financial firm and have never heard of anyone who did not enjoy the book  i had to read it before
Books_5,5,CG,the book was a great read the characters were well developed and the plot was well written the story was welltold
Books_5,2,CG,im not sure what i would say about the movie im not sure if i would recommend it if you want to read a book
Books_5,3,CG,this novel is good but not a great read  i will admit that i read it one time while reading the movie and i liked it
Books_5,5,CG,it was a download and it was free i was expecting a lot of technical stuff but i found it very enjoyable
Books_5,5,CG,good book to read in a week with lots of good history  i would recommend iti read this book in the middle of the
Books_5,4,CG,donna tartt has a wonderful story the characters are well developed and the story is well told the story is told from the point of
Books_5,5,CG,this is a great book  i love the writing style of the book the characters and the historical background  this is the best book
Books_5,5,CG,wendigs brash vivid voice works well with the characters and makes them feel real  she does a great job of portraying the
Books_5,5,CG,ive read this book many times  it is a good read  i would recommend iti read this book in the middle of
Books_5,5,CG,sick of the standard fantasy this book is very well written  there is a strong female character that is not the stereotypical villain but
Books_5,5,CG,really loved this book i had to read the first part of it to understand how the author got to the end  the second part was
Books_5,5,CG,excellent riordan drama with new characters the story is very good and i enjoyed it very much great story great story
Books_5,1,CG,this book isnt about being a grown up its about living your life in the present and how you can be the best you can be
Books_5,5,CG,these books are so much better than the movie which is a shame because its been one of my favorite movie series ever
Books_5,5,CG,this was a very good book the characters were well developed and the plot was well written the story was told very well
Books_5,5,CG,iloved this book as much as i did the movie i will admit that i was a bit disappointed  i had to read a few
Books_5,2,CG,i couldnt get into this book the characters were just too real there were too many horrible things happening i had to read a few
Books_5,5,CG,i was interested in reading this book and the writing style was very nice  i was not disappointed  i had to read the book to
Books_5,5,CG,"one book that records the life of the founder of the american indian movement charles p young

i had to read this book to"
Books_5,5,CG,writing is soso but the book has the quality of a class book  the characters are just so human and the story is so
Books_5,5,CG,near perfect condition  very happy with the purchasevery good book  i would recommend iti read this book in the middle of
Books_5,2,CG,i love tom wolfe but this book is just too good for me  i would recommend iti read this book in the middle of the
Books_5,5,CG,i loved this book it was an easy read and a good read i have read all the books in this series the first one was
Books_5,5,CG,purchased as a birthday gift it was an interesting and enjoyable read the author has a way of painting the story
Books_5,2,CG,it was okay not to be caught up in the plot but it was okay i was just annoyed if you want to read a book
Books_5,4,OR,once again the mess woods book opens more questions than she answers in this second novel the incorrigible children are brought to london the rest is a merry chase
Books_5,3,OR,a little more depth would be nice this book although riveting is very short left me wanting more would like to know if his other books are as short
Books_5,3,OR,the book was a huge disappointment after her to kill a mockingbird it was im sure hard to top the first one published and so enjoyed by so many
Books_5,4,OR,i won this book in the authors contest i enjoyed reading it very much the characters were so lifelike i will be looking for more of annie wests books
Books_5,5,OR,i enjoyed this book very much but then again i love nora roberts books  it was exciting and a page turner looking forward to the next two books
Books_5,5,OR,his writing has always kept me reading  not wanting to put the book down or miss something  clever  informative and always a pleasure to read 
Books_5,5,OR,if you are confused about a situation or relationship in your life dr clouds book will give lots to evaluate and think about and point you toward possible solutions
Books_5,5,OR,like all james patterson books this kept the story moving and had a twist i wasnt suspecting till right to the end good story line read it right through
Books_5,5,OR,a feel good book i didnt want to put it down because i wanted to know what would happen next will definitely recommend this book to friends and family
Books_5,5,OR,a very enjoyable book  pleasure to read  must go back and reread the first one in the series  too early in the morning to be wordy
Books_5,5,OR,it is a beautiful bible its lightweight and easy to carry i love the illustrations and the wide margins for journaling and note taking i highly recommend this bible
Books_5,3,OR,some what complicated and very difficult to understand the plot at times at least the ending was ok never did understand what really happened to greys young girl sidekick
Books_5,5,OR,whats the next book in the series i got left hanging on a limb i would have liked an explanation of why these bad cops did what they did
Books_5,1,OR,let oberon do all the talking and kill off granuaile one can see her pc stupidity coming from a long way off she has become a  worthless character
Books_5,5,OR,my grandchild loves horses and dr suess books this is a hit with both and poor roberts dilemma snuggle with a child you love and enjoy this fun book
Books_5,4,OR,like the first two books this book has plenty of action  not necessarily a book to read before you go to bed because it is a page turner
Books_5,5,OR,i love when king really gets inside the head of his character and this is an excellent example i found it to be a bitter sweet tale well told
Books_5,5,OR,what  is there to say about th book of common prayer 1928  if you were raised episcopal it feels as natural in your hand as an iphone
Books_5,5,OR,nk jemisin knocks it out of the park with her world building every time the magic comes from the planet or vice versa cant wait for the next one
Books_5,4,OR,excellent read for anyone who has questions and wants to ponder the answers  this is a book that needs you to use your mind but gives good results
Books_5,4,OR,i enjoyed this book i was sorry when it ended i thought the end could have been developed a little more though all in all i enjoyed this book
Books_5,4,OR,excellent novel terrific character development very nice take on what children of parents who divorce then send blended families of children back and forth ending was a bit weak
Books_5,5,OR,i love every book she has ever written and look forward to every new one that she comes out with she just cant write them fast enough for me
Books_5,5,OR,i am new to the idea of city planning and speck guides you through his thought process without dumbing anything down or resorting to pretentious jargon very interesting material
Books_5,4,OR,twelve selfcontained stories of mysteries solved some criminal entertaining but the need to wrap up the story in one chapter prevents character development and more interesting twists and turns
Books_5,5,OR,this was a gripping book detailing the agonizing missed opportunities and ultimate painstaking detective work which resulted in solving  adam walshs murder  could not put it down
Books_5,3,OR,didnt like it as much as the first two found the story a little frustrating at times but if your invested in the series you have to read it
Books_5,4,OR,i enjoyed this book and the candid point of view of todays churches  i recommend for anyone searching for answers about todays biggest problems in the local church
Books_5,5,OR,i really enjoyed this story the back and forth telling of the two sisters was great i hated for it to end thank you for a another great read
Books_5,5,OR,kristin cashore comes up with a wonderfully new concept in the fantasy world and i cannot wait to read her other books  not boring moment in the book
Books_5,4,CG,finished the book  the characters were well developed and the story kept me interested  i recommend this booki had to read this book
Books_5,5,CG,as i read this book i kept wondering if it was a book for my students  it is an informative and entertaining read and i am
Books_5,4,CG,it was gooda little too much the characters were just too real there were too many of the same things some of the things were
Books_5,5,CG,i love to read all of greg and annas stories  i also love the way the author is so creative  i look forward to the
Books_5,5,CG,long but faced paced was a real pleasure to read i will keep my eyes peeled for the next booki had to read this book to
Books_5,5,CG,i really like this book  i love the way it is written  its a pretty good story  ive read a few of
Books_5,4,CG,it is not going to be an easy read but i will admit that it is a pretty good readi had to read this book to get
Books_5,5,CG,this was truly a feel good book with lots of good history and information i would recommend this book to anyone who is interested in the history of
Books_5,5,CG,great cast this book gets better the characters are well developed and the plot is well written the story is told from the point of view of the
Books_5,5,CG,i have always enjoyed her books the characters are well developed and her characters are well drawn the story is told in a calm solid and clear
Books_5,5,CG,i have just finished reading this book and am very excited for the next one i am not a big fan of the dresden files but this is
Books_5,3,CG,an inspirational story with charming characters the story is told in a very simple language it has a very vivid and very readable message
Books_5,5,CG,"i love this series cant wait for the next one

thanks for the reviewgreat story great characters i liked the story"
Books_5,5,CG,very thoughtfulrespectful review of facts and an entertaining storyvery good book  i would recommend iti read this book in the middle
Books_5,4,CG,it was well written and had an interesting plot  i will admit that i was a bit disappointed in the ending  i liked the story but
Books_5,4,CG,i am so mad cause this book is so long i will not stop reading this book until i finish it  the characters are so well written
Books_5,5,CG,this is the first book and it is the best i will admit that i have been reading the other two  the first book is a
Books_5,4,CG,interesting book wasnt expecting how it would end  not sure how i feel about the ending  i read it the other day and
Books_5,5,CG,highly recommend this is a book that you want to read for a long time i recommend iti read this book in the middle of the
Books_5,5,CG,i love the writing prompts and the characters  i loved the plot and the characters  i loved the writing  i loved the story and
Books_5,5,CG,another good virgil flowers mysteryd i love the way he says it hes been one of my favorite authors
Books_5,5,CG,awesome book i actually listened to it and thought it was good  i really enjoyed the booki read this book in the middle of the
Books_5,5,CG,another great book by rollins  i love the way he explains how to make a complex person feel  if you want to read a book that
Books_5,5,CG,la biblia arqueolgica llen todas ancien en las cuales a la adornado a
Books_5,4,CG,brings new light to the world of the characters and their personalities  this is a must readi read this book in the middle of the
Books_5,5,CG,i love the characters  the story the writing is good and the story is strong i highly recommend this series i look forward to the
Books_5,5,CG,tour guide to nursing school by t j smith this book is a great resource for those interested in the nursing profession
Books_5,4,CG,a good book im not sure if the author is saying its for everyone but its a great book
Books_5,5,CG,another smash hit for molly  shes an alcoholic and has a lot of alcohol in her system  shes had a lot of bad things
Books_5,5,CG,"maclean hardly needs my praise but its an interesting and intriguing read

the premise of the story is interesting and the characters"
Books_5,5,OR,this book is a great read id give it an a its hard to imagine that one person could have experienced as many encounters as capstick did
Books_5,5,OR,an absolutely singularly great book  an intelligent thoroughly enjoyable read  if you are one of the unfortunate few that have not yet enjoyed this book order it now
Books_5,2,OR,only reason why i read this was for a college class and i found it confusing even with some background given i do not like nor do not recommended it
Books_5,4,OR,many twists and turns very well written it is one of those love him hate her stories always fun  bought another book by this author after reading this one
Books_5,3,OR,not a direct translation of the french many recipes in the french version didnt make it in to the english version i was really looking forward to the entire book
Books_5,4,OR,i did enjoy the book my friend read it also  it was enlighting very good plot i read her books all  the time when she has new ones
Books_5,5,OR,another home run for all us lone freaks out here good to know there are other people that actually use their brain to get to reality not so alone anymore
Books_5,5,OR,just spectacular  read after i saw the movie with which i was disappointed when i saw it  after reading the book my disappointment with the movie only grew
Books_5,3,OR,good but far from gladwells best  the argument that small is better was a bit of a stretch  i do appreciate the style and detail that gladwell offers
Books_5,5,OR,i reviewed this on goodreads such a cute novel wanderlust and love all in one loved her style since the famous if i stay a quick fun and flirty novel
Books_5,3,OR,it doesnt cover everything  i had a smaller one that was much better  it is very big and heavy for an older person who sits in a chair
Books_5,5,OR,great book great pics good size reading this as a yearly tradition and writing in the front where  and with whom we spent christmas and read the book with
Books_5,5,OR,generations several years pass throughout this book  tragedies of the worst imaginable kind  wwii sadness hardships and death  great story that follows one common denominator  pegasus
Books_5,5,OR,i waited months to read this through my local library and it was totally worth it great book one of those that stays with you long after the last page
Books_5,4,OR,enjoyed reading about the travels but she is kinda a ho that gets exhausting every man that gets near her excites her and bores me but overall an interesting read
Books_5,1,OR,this was a story that i could not even try to interest myself in i made it halfway through the book before i threw in the towel waste of 5
Books_5,5,OR,great book started a little slow but kept getting better and better with several unexpected twist i did not want it to end michael connelly always wites a great story
Books_5,5,OR,"very interesting and well written book  good plot and interesting characters  the story held my interest and attention
right till the end  i give it my highest recommendation"
Books_5,4,OR,the book was good it introduced many more characters and also had a very good plot and minor plots you should read this book if you liked the first ones
Books_5,5,OR,"a nice turn with a lot of hollywoodbilila and a look into harry boschs desultory past in counterpoint to the history of the central caracter
a good read informative leisurely entertaining"
Books_5,4,OR,a good story that moves right along entertaining and a commentary on black white and gray decision making  i especially liked the ending as it was satisfying but unexpected
Books_5,4,OR,this is a nice story it reminded me of childhood imagination and how we all grow up to be the adults we are based on the memories of our childhood
Books_5,5,OR,i love when i can get lost in a novel like this i enjoyed the characters and their challenges i also love when characters grow and develop within a story
Books_5,5,OR,great story well written and easy to pick up and start again which is great for traveling  i loved reading about their travels and think this is worth reading
Books_5,4,OR,i did like it at first but right around the end where they tie up the loose ends it drifted down and never came back up for air too bad
Books_5,3,OR,although salander singlehandedly can save most series this one was a stretch  the characters are shallow the dialogue is nonexistent and the story is told not allowed to develop
Books_5,4,OR,adriana trigiani gives readers a beautiful tale in this novel she writes of friendship family love and strength and romance  ms trigianis words are weaved into an epic story
Books_5,5,OR,very valuable information on staying alive when things go wrong  digest the info slowly dont just peruse it  it could save your life if you ever need it
Books_5,5,OR,brilliant in depth study of sapiens the world into which they arrived and how they in a relatively short period of time changed that environment for better and for worse
Books_5,5,OR,mr backman develops his characters so well that one forgets heshe is reading a book  i find myself understanding and sympathizing with the peopleeven the ones i dont like
Books_5,4,CG,if you own a boat you should be prepared to take a lot of time to get used to the boats  the boats are designed to get around
Books_5,5,CG,bought this book for my daughter  she loves it  she also loves the photos and the storyi had to read this book to get
Books_5,5,CG,this book tells a meaningful story of the forces that shaped the history of the art world  it is an interesting historical study of the rise and fall of
Books_5,2,CG,"not written in a way that will make you feel good

if you have been following the series you know the people the places the"
Books_5,5,CG,"not the same as the first book but very good

the story is told from the point of view of a woman who lives in the"
Books_5,5,CG,this is a good series but the characters are just too real there is a lot of time spent on the west coast which is why the characters
Books_5,5,CG,im still obsessed with this book the characters are just so real there is a strong female lead there is a strong male lead
Books_5,5,CG,i live in denver and this book kept me engaged i will keep my eyes peeled for the next booki had to read this book to get through
Books_5,4,CG,"first few chapters were a little slow but then you realize how much more difficult the book is

i had to read a couple chapters to get"
Books_5,2,CG,this author impressed with restless and the last kiss  a book that i read as a child  i had to read it again
Books_5,2,CG,it is an easy but very effective book  the characters are complex and well developed  the story is told in a calm solid and clear voice
Books_5,5,CG,an absolutely amazing read you will not be disappointedive read all of her books and have to say that i had a hard time putting down the
Books_5,4,CG,an excellent book to teach and an easy read  i will keep my copy for my childreni read this book in the middle of the night
Books_5,5,CG,a great follow up to this book and one that i will keep for a long timegreat story great characters i liked the story and the
Books_5,5,CG,"i feel i know the characters better than the movie i also love how the characters are depicted

i had a hard time putting this book down"
Books_5,5,CG,all angels were covered  we have the lord and the lords people who have the power to bring justice and peace  we have the father and
Books_5,5,CG,"it needs to be studied more thoroughly and the writing is good enough

the only downside to this book is the technical details which are not as"
Books_5,5,CG,what a great romance  not a bad book just not a great one for the whole familyi read this book in the middle of the night
Books_5,5,CG,just another book in the series the characters are just too real there is a lot of violence and violence in the book the characters are just too
Books_5,5,CG,this is the best series i have read by a thirdtime author and i am starting to get tired of the repetitive details and the details that
Books_5,5,CG,amazing so amazing  ive read a lot of john grisham books and this one has been a favorite  the story is a
Books_5,4,CG,another good read enjoy the bookgreat book  i will keep reading itvery goodi read this book in the middle of the night
Books_5,5,CG,"great inspirational book with some of the best advice ive ever read

the author has a way of painting the picture of a person and then the"
Books_5,5,CG,this is a terrific book  i love the writing style of the book and the way the author is so careful to weave the story throughout the entire
Books_5,2,CG,it was more historical than philosophical the authors voice was smooth and simple the dialogue was engaging and wellwritten i liked how the author provided
Books_5,5,CG,i confess that i enjoyed reading this book it is a history of how the usa came to be  i had to read it before i could have
Books_5,4,CG,"very well written the plot and the characters are well drawn

the story is told from the point of view of a woman a woman"
Books_5,5,OR,i have read this whole serious and really enjoy itthis was one of the better books in the seriesi would recommend the series to anyone that enjoys these types of books
Books_5,5,OR,really good read  you get to understand that most of the people in dc are really just a microcosm of the rest of us and that should really scare us
Books_5,5,OR,acim presents the message that jesus brought to us over 2000 years ago as a journey from separation to wholeness with no exceptions  one problem one answer  no separation
Books_5,5,OR,this was a great book the only frustrating thing is that this is supposed to be the first book of a series but i cannot find the titles for the others
Books_5,5,OR,purchased as a gift for my sister in law she was really excited when she received it and plans to begin the devotional right away i am happy with it too
Books_5,5,OR,lovely story of loyalty courage and surviving  i especially liked the authors giving maggies point of view  you dont have to be an animal enthusiast to enjoy this book
Books_5,5,OR,couldnt put it down again i cant believe we treated people so horribly after reading this book i believe even more in treating people the way you want to be treated
Books_5,2,OR,i thought the writing was entertaining and very genuine but not mature enough  i couldnt wait to finish the book  i had to scan through the last few pages
Books_5,5,OR,already read about 15 clussler books and this one is just the beginning of so many of his books  once you start this book you just read till the end
Books_5,5,OR,had me hooked at first chapter i really like this book and the formatting and editing is just fine must have been reformatted and reedited to remove problems get this
Books_5,5,OR,nice set of books for paper backs i enjoyed the fact that they were all boxed together and the binding for a paper back has held up well after several reads
Books_5,5,OR,this book handles difficult parts of life in a fun entertaining and thought provoking way it is hard to put down and enjoyable to read the characters are real and relatable
Books_5,4,OR,i have not yet seen the movie but the book is definitely a good read there are a few boring parts but i suggest this to anyone especially those in sales
Books_5,5,OR,besides the intriguing storyline that i expected i learned a little more about falcontry windmills and life in wyoming went thru cheyenne once 50 years ago and stayed at little america
Books_5,5,OR,i am thrilled with the print and i am so happy with the soft cover my girlfriend saw my new bible and ordered one for herself
Books_5,5,OR,incredible book  i enjoyed it very much  i wanted to know more about the island so i did some research on my own  it was a great story
Books_5,5,OR,i ordered this for my teen son he loves the book  i was kind of surprised how much i had to pay but i guess this book is still popular
Books_5,5,OR,i doubt anyone will ever write better horsestories than walter farley kids love them and id rate them equal to treasure island or the jungle book as far as entertainment value
Books_5,5,OR,this book was highly informative  a wonderfully look at welsh folk lore and a modern day love story  i would suggest this book for anyone who loves historical novels
Books_5,5,OR,the title sure had me fooled but fully understand the reason once i read the book  craig johnson hits another fivestar winner on my growing list of everything hes written
Books_5,5,OR,after reading 3 of caseys books ive become a big fan she is a very skilled story teller this book is as good as they come and i highly recommend it
Books_5,5,OR,this was a great story somehow the description was different than what i thought the story to be about but nonetheless this was a great read looking forward to part two
Books_5,1,OR,how i disliked this author his greed arrogance and total disrespect for those that provided his living rings all too true i resent having bought it as it increased his wealth
Books_5,5,OR,an incredible outline for the gospel of mark dr keller does a masterful job of weaving jesus ministry and its manifestation with old testament reminders simple yet profound
Books_5,5,OR,it is a book about persuasion people dont want to lose imitation from others is the key to influence the author said 95 of people are imitators and 5 are initiatiors
Books_5,5,OR,another hit in the sigma force series great plot and nonstop action as usual  i wish i had read all the books in order but its not a big factor
Books_5,5,OR,i adore jet and ayden separately but together they are amazing jay crownover has done it again loved this book as much as i adore rule cant wait for romes story
Books_5,3,CG,felt like a short story but i thought it was good enough to make up for lost timei read this book in the middle of the night
Books_5,5,CG,i didnt think that this book would be as good as the others  its been a long time since i read a book that i didnt like
Books_5,5,CG,typical james michener novel  not an easy read but i will admit that its a pretty good story  some of the characters are
Books_5,5,CG,james patterson you are by no means the only one i also love how the author does not just explain things in the preface but also takes the
Books_5,5,CG,i listened to an interview with an academic professor who is a history major and i was surprised to find that the author is a historian
Books_5,4,CG,i cant get enough crossed the characters are just too real there is a strong female lead that is not the best but a solid supporting character that you
Books_5,5,CG,totally encrossing couldnt put it down the characters were just so real there were a few moments when i didnt know what to expect
Books_5,5,CG,great book a must have for anyone interested in the history of the usa and other countries  the book is a good read
Books_5,5,CG,i read this years ago and it kept me engaged i read it for a reason and it is a great book the people the places the words
Books_5,1,CG,i have previously enjoyed many of the books by john grisham  he is a master at keeping readers interested  i look forward to his next book
Books_5,5,CG,love nora roberts  it was an easy read and a good read  i would recommend iti read this book in the middle of the night
Books_5,4,CG,book left me a bit confused the story is a bit slow at first but as the story progresses the story is more of a story of the beginning
Books_5,5,CG,this is the first harry potter book ive read in a long time and im pretty sure thats not the best the characters are complex and
Books_5,4,CG,"love to read the book it was an interesting read

the story starts out pretty typical  the protagonist is a high school student the protagonist"
Books_5,5,CG,enjoyed reading this in my time the characters were well developed and the plot was well written great story great story i liked it
Books_5,4,CG,anna pigeon in the deepwater horizon the movie version of the book is the first one to be published  the movie a moon
Books_5,3,CG,this story is set in a postapocalyptic world where a group of soldiers are sent to kill a group of renegade soldiers including a young woman who
Books_5,5,CG,an excellent read by the author the characters are well developed and believable the writing is just as good as the story i look forward to the next book
Books_5,5,CG,this one has such great potential the characters are just so real there is a strong female lead there is a strong male lead there is a strong
Books_5,5,CG,never ever judge a book by its cover  the cover is boring the cover is distracting  theres a lot of boring stuff that is not
Books_5,4,CG,i ordered this bookright after hearing it was on the pbs show the big bang theory  i wasnt too impressed with the story line and the characters
Books_5,5,CG,i will keep it simple and simple and let you choose what you want to readvery goodi read this book in the middle of the night and
Books_5,5,CG,i much prefer fantasy over real life and the author has a lot of great ideas to go with themi had a lot of fun reading this book
Books_5,5,CG,this is the first novel that i have read by rebecca t giffin and im very pleased that i had the opportunity to read it
Books_5,5,CG,i absolutely loved book 1 it kept me engaged and engaged  i have read all the books in this series and can say that i have enjoyed
Books_5,2,CG,very disappointed in this book  i couldnt finish it  i didnt think i would like it so much  i am a big fan of
Books_5,5,CG,neil gaiman does it again  the characters are well developed and the world is well built  i read the first half of the book and then the
Books_5,5,OR,an amazing book by an amazing warrior i have the utmost respect for our navy seal teams proud to be an americani will never forget these men and the fight they fought
Books_5,4,OR,i think its a cute childrens book unfortunately it portrays big cities as a chaotic place and doesnt show the beauties of the city well its ok my child still enjoys it
Books_5,5,OR,loved the kilt in the writing  i was able to feel what lucy felt as she lie in her hospital bed her every thought conveyed what she could not say aloud
Books_5,3,OR,as others have noted this is an exhaustive study of rabies at times it feels as if the author googled rabies and then felt compelled to expound upon each and every one
Books_5,5,OR,it is midnight but i couldnt put it down from the beginning i knew what was going to happen just didnt know when or how as i said a quick fun read
Books_5,4,OR,historical accuracy interesting characters and compelling story lines but it is leon uris i was a little disoriented by the shift in times the fewer sittings used to read it the better
Books_5,4,OR,very fun traditional chick lit  starts off with a steamy sex scene right at the beginning to hook you in mmmm  will not disappoint greens avid fans  definitely recommend
Books_5,5,OR,again havent read it yet but it came in a timely manner and i love susan mallerys books  do i have to add another word  this is kind of stupid
Books_5,4,OR,the story starts with a punch and continues to grow in excitement sometimes its hard to tell who are the bad guys the book as usual is much better than the movie
Books_5,5,OR,one of the most amazing books ive ever read and i rarely read fiction when my wife and i finished the book we ordered 12 more to give away to people
Books_5,3,OR,"preggers jessica
then theres a zombieland marc
is sinklair the book

it took me one week
to finish betsys sad book
im still crying tears

laura is now bad
im tired of the same stuff
why am i still here"
Books_5,5,OR,yet another great work by lee child if you are a fan of the jack reacher series this book will not disappoint plenty of action get it youve got nothing to lose
Books_5,3,OR,interesting premise which moves fluidly thru place and time but almost too fluidly the ending feels as if there was a deadline to meet i give it a 6 out of 10
Books_5,5,OR,engrossing loving tale of an abandoned child who became a famous violinist in the time of vivaldi the story of her coming to find her self and her place in old venice
Books_5,4,OR,"fun twist on what could happen to the titanic  while reading this book ive become more interested in the history of the ship

a fun light read that youll get through quickly"
Books_5,5,OR,taylor caldwell and spouse search in several countries and reviewed over 2000 books object was to find as much as possible about st luke excellent reading for all catholics and protesant denominations
Books_5,5,OR,what a great novel but i hope its not a final conclusion  wheres peter  how can jean guy solve a crime without armands help  we will all stay tuned
Books_5,5,OR,that is going to be my next saying for the next few months did not see that coming if i wasnt a man it would of brought a tear to my eye
Books_5,5,OR,loved loved my book goot it fast im not a big reader unless its hot and steamy i read it in 3 days i cant wait till the 3rd book comes out
Books_5,5,OR,was just as riveting and suspenseful as the first book in the lying game series will have you on the edge of your seat you wont be able to put it down
Books_5,4,OR,all sandfords books are fun to read  theyre fastpaced with interesting characters good plot development and humor and lots of twists to keep you guessing  chosen prey was classic sandford
Books_5,5,OR,this was an excellent book it introduces new and useful information  conceptualizes older information about a topic that is increasingly influencing human beings and other animals a bit scary but inevitable
Books_5,3,OR,i usually love these mysteriesbut this one isnt up to snufftoo much chase and not enough mystery although it gave a little more information in relation to the crawfords as in beth
Books_5,4,OR,i enjoyed this book on many levels  i learned so much about our aging infrastructurei learned about att types of relationships and i learned about a wonderful part of our country
Books_5,5,OR,i adore this im not entirely sure why i just know it strikes me as intelligent and forward and i love the varied perspectives and how clear and vivid they all are
Books_5,5,OR,from pam becker  this was a wonderful magical novel  i just loved it and hated for it to end  it was fun to suspend reality for awhile every day
Books_5,2,OR,"i have been an avid  fan of clive cussler from the very beginning
is this book to be taken as an adventure etclol it feels more like reading for a young adolescent"
Books_5,5,CG,grey mask was full of suspense and suspense  the characters were complex and well developed  the story was told in a calm solid voice and the writing was
Books_5,4,CG,a fine consideration of what happened to the characters and their history  this is a must readi read this book in the middle of the night and it
Books_5,4,CG,"an entertaining read a mystery that will keep you turning pages

if you have been following the series you know the series is going to get a lot"
Books_5,1,CG,the topic turned out to be an academic one which is a shame because its been one of my favorite authors the book is a bit long but it
Books_5,5,CG,"plenty of articles and factoids on the subject which i will not write about in this book

i had to read a few chapters to get through"
Books_5,4,CG,"why would a college professor go to the trouble of creating a book that is just about the one thing that makes a woman tick

in the end the"
Books_5,5,CG,this is a great board book the characters are well developed and the plot is well written the story is told from the point of view of the reader
Books_5,2,CG,seemed like the author never intended to explain the relationship between two women  i would have liked to have seen more about the relationship between both of these characters
Books_5,5,CG,this is the authors expanding and expanding vision of the world of the gospels the religious and social milieu of the early church and the social structure of
Books_5,5,CG,most inspiring and being contemporary this book is a must read  if you are looking for a fast read this is the book  the characters are well
Books_5,5,CG,this one had me laughing out loud and wondering if it was a book that would help me find a new job  the book is a good one if not
Books_5,5,CG,best book of the series  i love the writing style of the book  i am starting to get tired of the repetitive details of the story and the beginning
Books_5,5,CG,what a great trilogy sorry that it ended  i loved it  i would recommend iti read this book in the middle of the night and it
Books_5,5,CG,this is most delightful series  i love the writing  the plot is well developed and the characters are well developed  i liked the story and the characters
Books_5,5,CG,this book is a must read for anyone with a love for history  its a must read for anyone who loves history  i also recommend the book 
Books_5,5,CG,i found this to be a story and i loved it  i was just starting to read it and i am so glad i did
Books_5,3,CG,i think it should have been an easy read and i will admit that i didnt find the story so interesting the main character hilderbrand
Books_5,3,CG,i bought it because i wanted to read the movie i read it because i wanted to see the movie i had to read it because i wanted to see the
Books_5,5,CG,"i am using this text book to explain the various characteristics of a book that is a must read

i had to read a few chapters in order to figure"
Books_5,5,CG,"this is a classic in that it follows the tradition of the history books that have been popularized

i had to read this book to get through the "
Books_5,5,CG,i want more  this book has the potential to make you feel as if you are in the wilderness  i had to read it before i could have bought
Books_5,5,CG,my daughter absolutely loves the book the characters are just so real there is a strong female character that is not the stereotypical villain but also is the
Books_5,2,CG,slow boring reading  i find it hard to finish a book after reading it but im glad i read it  i look forward to the next
Books_5,5,CG,i enjoyed learning more about the characters and the plot i also liked how the characters were explored i had a hard time putting this book down
Books_5,4,OR,a good book  its rather dry reading but seems to be a good overview of machine learning  ive only used it for supervised learning so far in my grad ml class
Books_5,5,OR,we are using it nearly every day to train our two year old mixed pit bull rescue dog we have a long way to go but we are very impressed with this book
Books_5,4,OR,a wonderful story for anyone coping with a tragedy or just trying to understand the meaning of their own life i would love to see this as a required reading for religious education
Books_5,5,OR,i really enjoyed going back and find the beginning of the other books in this series that i have read  i sure didnt get any work done today just read and read
Books_5,5,OR,cuts your wait times by 45 minutes to an hour fun to plan your trip and read the hilarious descriptions of rides and the crazy people who do crazy things to ride them
Books_5,3,OR,reminds me of the karon novels does not have a strong plot line lots of stories strung together some for fun and some with a lesson a nice break from more serious stuff
Books_5,5,OR,i have read all the nightwalker books and cant wait for the next if you like to read a book the transfers you to another world then this is the book for you
Books_5,5,OR,it is very good and does hold your attention  she is a great author  first one i have ready by her but i will look for her name in the future
Books_5,4,OR,its about time mr woods wrote an original story ive read all of the stone b books and the last few were all rehashes of the same story thank you for something new
Books_5,5,OR,this book answered a lot of questions that the previous books in this series had raised it was a good stand alone but also it fit well into the previous set of stories
Books_5,5,OR,this was a most enjoyable read the relationship between the two main characters was fascinating as were their personal histories  id like to see this book as required reading in high schools
Books_5,5,OR,ive absolutely loved this series get them at your library  buy them at your retail store or get them on your kindle  you will so enjoy them  i certainly have
Books_5,5,OR,this is one of 3 must have books for writers  stephen king is amazingand not just as a horror writer  this book is engaging and memorable in more ways than one
Books_5,3,OR,i really wanted to like this book because i really liked the characters it was just really boring and slow moving this was my first nora roberts book and probably my last sorry
Books_5,5,OR,i bought this for the price my instructor wants the newer version but i have been using this so far so good only thing is the papers are different than the new one
Books_5,2,OR,interesting book topic but difficult to read because of lack of cohesiveness in each chapter ive put the book several times im usually a fast ready but this book seems to drag on
Books_5,5,OR,my son loves these  he will spend hours looking through the pictures to find the hidden items  not the first not the last  we liked the halloween one the best
Books_5,4,OR,im not usually a scifi person but i did thoroughly enjoy the divergent series four gives a more detailed look into this complex character extending the reading pleasure for a few more pages
